projectDescriptionID,trapVisitID,visitTime,siteName,subSiteName,visitType,fishProcessed,trapFunctioning,counterAtEnd,rpmRevolutionsAtStart,rpmRevolutionsAtEnd,includeCatch,waterTemp,turbidity
7,12,2022-10-26T11:04:34Z,Hallwood,Hallwood 3,Continue trapping,No fish were caught,Trap functioning normally,2137.0,1.39999997615814,1.39999997615814,Yes,,1.1599999666214
7,16,2022-10-27T08:43:54Z,Hallwood,Hallwood 3,Continue trapping,No fish were caught,Trap functioning normally,1852.0,1.70000004768372,2.0,Yes,,0.579999983310699
7,13,2022-10-27T09:02:40Z,Hallwood,Hallwood 1 RR,Continue trapping,No fish were caught,Trap functioning normally,902.0,1.0,0.899999976158142,Yes,,0.579999983310699
7,17,2022-10-28T09:22:37Z,Hallwood,Hallwood 3,End trapping,No fish were caught,Trap functioning normally,2090.0,1.36000001430511,,Yes,,0.509999990463257
7,14,2022-10-28T09:49:17Z,Hallwood,Hallwood 1 RR,End trapping,No fish were caught,Trap functioning normally,1282.0,0.699999988079071,,Yes,,0.509999990463257
7,18,2022-10-31T09:38:56Z,Hallwood,Hallwood 3,Start trap & begin trapping,Not applicable,Trap functioning normally,,,1.60000002384186,Yes,,0.449999988079071
7,15,2022-10-31T09:40:33Z,Hallwood,Hallwood 1 RR,Start trap & begin trapping,Not applicable,Trap functioning normally,,,0.800000011920929,Yes,,0.449999988079071
7,20,2022-11-01T08:59:05Z,Hallwood,Hallwood 3,Continue trapping,No fish were caught,Trap functioning normally,2327.0,1.70000004768372,2.0,Yes,,0.589999973773956
7,19,2022-11-01T09:15:08Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,1235.0,0.899999976158142,1.14999997615814,Yes,,0.589999973773956
7,25,2022-11-02T09:30:34Z,Hallwood,Hallwood 3,Continue trapping,No fish were caught,Trap functioning normally,2660.0,1.79999995231628,1.70000004768372,Yes,,0.889999985694885
7,21,2022-11-02T09:51:32Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,1425.0,1.0,1.10000002384186,Yes,,0.889999985694885
7,26,2022-11-03T09:54:16Z,Hallwood,Hallwood 3,Continue trapping,No fish were caught,Trap functioning normally,2565.0,1.89999997615814,2.0,Yes,13.0,0.610000014305115
7,22,2022-11-03T10:41:52Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,1425.0,0.699999988079071,0.899999976158142,Yes,13.0,0.610000014305115
7,27,2022-11-04T09:15:38Z,Hallwood,Hallwood 3,End trapping,Processed fish,Trap functioning normally,2375.0,1.79999995231628,,Yes,15.0,0.579999983310699
7,23,2022-11-04T09:46:50Z,Hallwood,Hallwood 1 RR,End trapping,No fish were caught,Trap functioning normally,1187.0,0.699999988079071,,Yes,15.0,0.579999983310699
7,28,2022-11-07T08:19:10Z,Hallwood,Hallwood 3,Start trap & begin trapping,Not applicable,Trap functioning normally,,,2.09999990463257,Yes,15.0,0.540000021457672
7,24,2022-11-07T08:21:13Z,Hallwood,Hallwood 1 RR,Start trap & begin trapping,Not applicable,Trap functioning normally,,,0.899999976158142,Yes,15.0,0.639999985694885
7,31,2022-11-08T08:54:48Z,Hallwood,Hallwood 3,Continue trapping,No fish were caught,Trap functioning normally,2897.0,2.0,2.0,Yes,10.0,1.17999994754791
7,29,2022-11-08T09:15:20Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,1425.0,1.10000002384186,0.899999976158142,Yes,10.0,1.17999994754791
7,32,2022-11-09T08:25:38Z,Hallwood,Hallwood 3,Continue trapping,No fish were caught,Trap functioning normally,3040.0,1.70000004768372,2.5,Yes,10.0,1.25
7,30,2022-11-09T08:51:11Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,1472.0,1.20000004768372,1.20000004768372,Yes,10.0,1.25
7,38,2022-11-10T10:30:52Z,Hallwood,Hallwood 3,End trapping,Processed fish,Trap functioning normally,2897.0,0.829999983310699,,Yes,11.0,0.980000019073486
7,33,2022-11-10T11:13:17Z,Hallwood,Hallwood 1 RR,End trapping,Processed fish,Trap functioning normally,1567.0,0.75,,Yes,11.0,0.980000019073486
7,39,2022-11-14T09:22:31Z,Hallwood,Hallwood 3,Start trap & begin trapping,Not applicable,Trap functioning normally,,,1.79999995231628,Yes,9.0,0.800000011920929
7,34,2022-11-14T09:25:04Z,Hallwood,Hallwood 1 RR,Start trap & begin trapping,Not applicable,Trap functioning normally,,,0.800000011920929,Yes,9.0,0.800000011920929
7,40,2022-11-15T09:00:05Z,Hallwood,Hallwood 3,Continue trapping,No fish were caught,Trap functioning normally,2422.0,1.70000004768372,2.0,Yes,8.0,0.550000011920929
7,35,2022-11-15T09:26:48Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,1092.0,0.699999988079071,1.0,Yes,8.0,0.550000011920929
7,41,2022-11-16T09:20:30Z,Hallwood,Hallwood 3,Continue trapping,No fish were caught,Trap functioning normally,2375.0,1.79999995231628,1.89999997615814,Yes,8.0,0.540000021457672
7,36,2022-11-16T09:45:17Z,Hallwood,Hallwood 1 RR,Continue trapping,No fish were caught,Trap functioning normally,1235.0,0.800000011920929,1.0,Yes,8.0,0.540000021457672
7,42,2022-11-17T09:24:45Z,Hallwood,Hallwood 3,Continue trapping,No fish were caught,Trap functioning normally,2185.0,1.0,1.5,Yes,9.0,0.569999992847443
7,37,2022-11-17T10:00:59Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,1235.0,0.800000011920929,0.699999988079071,Yes,9.0,0.569999992847443
7,43,2022-11-18T09:27:56Z,Hallwood,Hallwood 3,End trapping,No fish were caught,Trap stopped functioning,1662.0,0.0,,Yes,9.0,0.740000009536743
7,44,2022-11-18T09:55:10Z,Hallwood,Hallwood 1 RR,End trapping,No fish were caught,Trap functioning normally,1235.0,0.800000011920929,,Yes,9.0,0.740000009536743
7,58,2022-11-21T09:22:14Z,Hallwood,Hallwood 3,Start trap & begin trapping,Not applicable,Trap functioning normally,,,2.09999990463257,Yes,7.0,0.720000028610229
7,45,2022-11-21T09:26:25Z,Hallwood,Hallwood 1 RR,Start trap & begin trapping,Not applicable,Trap functioning normally,,,0.699999988079071,Yes,7.0,0.720000028610229
7,59,2022-11-22T09:15:05Z,Hallwood,Hallwood 3,Continue trapping,Processed fish,Trap functioning normally,2612.0,2.0,1.39999997615814,Yes,7.5,0.579999983310699
7,46,2022-11-22T10:02:05Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,1452.0,1.0,1.0,Yes,7.5,0.579999983310699
7,60,2022-11-23T09:02:09Z,Hallwood,Hallwood 3,End trapping,Processed fish,Trap functioning normally,2232.0,1.79999995231628,,Yes,7.0,0.449999988079071
7,47,2022-11-23T09:50:41Z,Hallwood,Hallwood 1 RR,End trapping,Processed fish,Trap functioning normally,1235.0,1.0,,Yes,7.0,0.449999988079071
7,61,2022-11-28T09:50:31Z,Hallwood,Hallwood 3,Start trap & begin trapping,Not applicable,Trap functioning normally,,,1.79999995231628,Yes,7.0,0.469999998807907
7,48,2022-11-28T09:50:47Z,Hallwood,Hallwood 1 RR,Start trap & begin trapping,Not applicable,Trap functioning normally,,,1.10000002384186,Yes,7.0,0.469999998807907
7,62,2022-11-29T09:50:55Z,Hallwood,Hallwood 3,Continue trapping,Processed fish,Trap functioning normally,2660.0,1.70000004768372,2.09999990463257,Yes,7.0,0.5
7,49,2022-11-29T10:40:37Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,1567.0,1.0,1.20000004768372,Yes,7.0,0.5
7,50,2022-11-30T09:50:23Z,Hallwood,Hallwood 1 RR,Unplanned restart,Processed fish,Trap stopped functioning,997.0,0.0,0.800000011920929,Yes,7.0,0.759999990463257
7,63,2022-11-30T11:10:02Z,Hallwood,Hallwood 3,Continue trapping,Processed fish,Trap functioning normally,2470.0,1.89999997615814,2.20000004768372,Yes,7.0,0.759999990463257
7,64,2022-12-01T09:25:48Z,Hallwood,Hallwood 3,Continue trapping,No fish were caught,Trap functioning normally,2660.0,2.09999990463257,2.0,Yes,7.0,0.600000023841858
7,51,2022-12-01T10:06:08Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,475.0,0.899999976158142,0.899999976158142,Yes,7.0,0.600000023841858
7,65,2022-12-02T09:16:23Z,Hallwood,Hallwood 3,Unplanned restart,No fish were caught,Trap stopped functioning,95.0,0.0,2.5,Yes,6.0,1.14999997615814
7,52,2022-12-02T12:02:43Z,Hallwood,Hallwood 1 RR,Unplanned restart,Processed fish,Trap stopped functioning,2042.0,0.0,1.0,Yes,6.0,1.14999997615814
7,66,2022-12-03T10:46:49Z,Hallwood,Hallwood 3,End trapping,Processed fish,Trap stopped functioning,997.0,0.0,,Yes,7.0,0.579999983310699
7,53,2022-12-03T13:10:24Z,Hallwood,Hallwood 1 RR,End trapping,Processed fish,Trap stopped functioning,380.0,0.0,,Yes,7.0,0.579999983310699
7,67,2022-12-07T09:29:48Z,Hallwood,Hallwood 3,Start trap & begin trapping,Not applicable,Trap functioning normally,,,2.40000009536743,Yes,8.0,1.87000000476837
7,54,2022-12-07T09:30:24Z,Hallwood,Hallwood 1 RR,Start trap & begin trapping,Not applicable,Trap functioning normally,,,1.0,Yes,8.0,1.87000000476837
7,68,2022-12-08T09:16:17Z,Hallwood,Hallwood 3,Continue trapping,Processed fish,Trap functioning normally,2327.0,2.0,2.40000009536743,Yes,7.0,0.829999983310699
7,55,2022-12-08T09:37:17Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,997.0,0.800000011920929,1.0,Yes,7.0,0.829999983310699
7,69,2022-12-09T08:41:54Z,Hallwood,Hallwood 3,Continue trapping,Processed fish,Trap functioning normally,2945.0,2.40000009536743,2.5,Yes,7.0,0.670000016689301
7,56,2022-12-09T09:20:25Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,1425.0,1.10000002384186,1.0,Yes,7.0,0.670000016689301
7,70,2022-12-10T09:30:03Z,Hallwood,Hallwood 3,End trapping,Processed fish,Trap stopped functioning,3372.0,2.70000004768372,2.79999995231628,Yes,7.0,1.19000005722046
7,57,2022-12-10T10:14:22Z,Hallwood,Hallwood 1 RR,End trapping,Processed fish,Trap stopped functioning,1567.0,1.10000002384186,1.5,Yes,7.0,1.19000005722046
7,82,2022-12-12T10:45:45Z,Hallwood,Hallwood 3,Start trap & begin trapping,Not applicable,Trap functioning normally,2090.0,,2.90000009536743,Yes,10.0,3.46000003814697
7,71,2022-12-12T10:45:47Z,Hallwood,Hallwood 1 RR,Start trap & begin trapping,Not applicable,Trap functioning normally,,,1.0,Yes,10.0,3.46000003814697
7,83,2022-12-13T09:00:48Z,Hallwood,Hallwood 3,Continue trapping,Processed fish,Trap functioning normally,3610.0,2.90000009536743,2.79999995231628,Yes,8.0,1.83000004291534
7,72,2022-12-13T10:11:29Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,1757.0,1.5,1.29999995231628,Yes,8.0,1.83000004291534
7,84,2022-12-14T09:00:19Z,Hallwood,Hallwood 3,Continue trapping,Processed fish,Trap functioning normally,3562.0,2.5,2.40000009536743,Yes,7.0,1.41999995708466
7,73,2022-12-14T09:40:39Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,1472.0,0.899999976158142,1.39999997615814,Yes,7.0,1.41999995708466
7,85,2022-12-15T09:30:52Z,Hallwood,Hallwood 3,Continue trapping,Processed fish,Trap functioning normally,3420.0,2.29999995231628,2.70000004768372,Yes,8.0,1.04999995231628
7,74,2022-12-15T09:55:09Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,1520.0,1.10000002384186,1.20000004768372,Yes,8.0,1.04999995231628
7,86,2022-12-16T09:22:58Z,Hallwood,Hallwood 3,Continue trapping,Processed fish,Trap functioning normally,3420.0,2.59999990463257,2.59999990463257,Yes,8.0,1.25999999046326
7,75,2022-12-16T10:05:10Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,1710.0,1.20000004768372,1.29999995231628,Yes,8.0,1.25999999046326
7,87,2022-12-17T09:21:44Z,Hallwood,Hallwood 3,Continue trapping,Processed fish,Trap functioning normally,3135.0,2.20000004768372,2.59999990463257,Yes,7.0,1.19000005722046
7,76,2022-12-17T10:19:57Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,1425.0,1.10000002384186,1.10000002384186,Yes,7.0,1.19000005722046
7,88,2022-12-18T09:09:32Z,Hallwood,Hallwood 3,Continue trapping,Processed fish,Trap functioning normally,3182.0,2.20000004768372,2.40000009536743,Yes,7.0,1.16999995708466
7,77,2022-12-18T09:46:55Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,1662.0,1.29999995231628,1.29999995231628,Yes,7.0,1.16999995708466
7,89,2022-12-19T09:00:12Z,Hallwood,Hallwood 3,Continue trapping,Processed fish,Trap functioning normally,3087.0,2.29999995231628,2.5,Yes,8.0,1.19000005722046
7,78,2022-12-19T10:00:27Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,1900.0,1.29999995231628,1.20000004768372,Yes,8.0,1.19000005722046
7,90,2022-12-20T09:30:32Z,Hallwood,Hallwood 3,Continue trapping,Processed fish,Trap functioning normally,2755.0,1.89999997615814,1.79999995231628,Yes,8.0,1.70000004768372
7,79,2022-12-20T09:50:54Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,1615.0,1.10000002384186,1.0,Yes,8.0,1.70000004768372
7,91,2022-12-21T09:04:25Z,Hallwood,Hallwood 3,Continue trapping,Processed fish,Trap functioning normally,2327.0,1.60000002384186,2.29999995231628,Yes,8.0,2.29999995231628
7,80,2022-12-21T09:32:49Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,1330.0,1.10000002384186,1.39999997615814,Yes,8.0,2.29999995231628
7,92,2022-12-22T09:30:32Z,Hallwood,Hallwood 3,Continue trapping,Processed fish,Trap functioning normally,2755.0,2.20000004768372,2.29999995231628,Yes,8.0,2.77999997138977
7,81,2022-12-22T10:15:21Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,1710.0,1.20000004768372,1.20000004768372,Yes,8.0,2.77999997138977
7,93,2022-12-23T09:30:01Z,Hallwood,Hallwood 3,End trapping,Processed fish,Trap functioning normally,2660.0,1.79999995231628,,Yes,8.0,2.10999989509583
7,94,2022-12-23T10:10:19Z,Hallwood,Hallwood 1 RR,End trapping,Processed fish,Trap functioning normally,1337.0,1.10000002384186,,Yes,8.0,2.10999989509583
7,97,2022-12-27T09:00:02Z,Hallwood,Hallwood 1 RR,Start trap & begin trapping,Not applicable,Trap functioning normally,,,1.60000002384186,Yes,9.0,8.30000019073486
7,98,2022-12-27T09:10:12Z,Hallwood,Hallwood 3,Start trap & begin trapping,Not applicable,Trap functioning normally,,,3.0,Yes,9.0,8.30000019073486
7,96,2022-12-27T14:15:34Z,Hallwood,Hallwood 3,End trapping,Processed fish,Trap functioning normally,665.0,3.29999995231628,,Yes,9.0,8.30000019073486
7,95,2022-12-27T14:40:20Z,Hallwood,Hallwood 1 RR,End trapping,Processed fish,Trap functioning normally,475.0,2.0,,Yes,9.0,8.30000019073486
7,99,2023-01-02T13:10:07Z,Hallwood,Hallwood 1 RR,Start trap & begin trapping,Not applicable,Trap functioning normally,,,2.40000009536743,Yes,9.0,36.0
7,100,2023-01-03T09:20:13Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,2850.0,2.29999995231628,2.5,Yes,8.0,29.3999996185303
7,101,2023-01-04T09:25:57Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,2897.0,2.29999995231628,2.40000009536743,Yes,8.0,24.7000007629395
7,102,2023-01-04T13:50:33Z,Hallwood,Hallwood 1 RR,End trapping,Processed fish,Trap functioning normally,475.0,2.40000009536743,,Yes,8.0,24.7000007629395
7,103,2023-01-05T08:15:14Z,Hallwood,Hallwood 1 RR,Start trap & begin trapping,Not applicable,Trap functioning normally,,,2.09999990463257,Yes,8.0,28.2999992370605
7,104,2023-01-06T09:30:28Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,2375.0,2.20000004768372,3.70000004768372,Yes,8.0,19.0
7,105,2023-01-07T08:22:26Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,3705.0,2.5,3.40000009536743,Yes,9.0,16.2999992370605
7,106,2023-01-08T08:53:17Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,4797.0,3.09999990463257,3.5,Yes,9.0,15.5
7,107,2023-01-09T09:30:36Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,4560.0,2.0,3.0,Yes,9.0,17.7999992370605
7,108,2023-01-10T08:40:27Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,2612.0,2.40000009536743,3.0,Yes,9.0,14.8999996185303
7,603,2023-01-11T09:05:48Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,2090.0,2.0,2.20000004768372,Yes,9.0,20.2999992370605
7,110,2023-01-12T10:00:42Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,1472.0,1.60000002384186,3.0,Yes,9.0,15.6000003814697
7,111,2023-01-13T09:40:27Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,3325.0,1.39999997615814,1.89999997615814,Yes,9.0,13.1999998092651
7,112,2023-01-14T09:00:40Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,2850.0,1.79999995231628,2.29999995231628,Yes,9.0,14.1999998092651
7,113,2023-01-15T09:40:42Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,1615.0,1.0,1.29999995231628,Yes,9.0,25.6000003814697
7,114,2023-01-16T09:10:04Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,3277.0,2.79999995231628,2.40000009536743,Yes,8.0,25.5
7,115,2023-01-17T10:45:02Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,2280.0,2.59999990463257,3.59999990463257,Yes,8.0,18.1000003814697
7,116,2023-01-18T09:40:50Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,4845.0,3.0,3.20000004768372,Yes,8.0,13.3999996185303
7,117,2023-01-19T09:55:47Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,4987.0,2.90000009536743,3.90000009536743,Yes,8.0,15.3000001907349
7,118,2023-01-20T09:00:57Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,3420.0,2.70000004768372,2.90000009536743,Yes,4.0,10.5
7,119,2023-01-21T09:09:06Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,3610.0,2.90000009536743,3.79999995231628,Yes,4.0,10.6000003814697
7,123,2023-01-21T10:00:23Z,Hallwood,Hallwood 2 RL,Start trap & begin trapping,Not applicable,Trap functioning normally,,,1.10000002384186,Yes,4.0,10.6000003814697
7,120,2023-01-22T09:30:59Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,3562.0,2.29999995231628,2.5,Yes,4.0,8.5
7,124,2023-01-22T10:56:32Z,Hallwood,Hallwood 2 RL,Continue trapping,Processed fish,Trap functioning normally,,1.5,1.70000004768372,Yes,4.0,8.5
7,125,2023-01-23T09:20:10Z,Hallwood,Hallwood 2 RL,Continue trapping,Processed fish,Trap functioning normally,3.0,1.79999995231628,1.70000004768372,Yes,4.0,7.19999980926514
7,121,2023-01-23T09:30:29Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,3895.0,2.5,3.40000009536743,Yes,4.0,7.19999980926514
7,122,2023-01-24T10:42:09Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,3705.0,2.70000004768372,3.40000009536743,Yes,4.0,6.80000019073486
7,126,2023-01-24T11:10:14Z,Hallwood,Hallwood 2 RL,Continue trapping,Processed fish,Trap functioning normally,2375.0,1.79999995231628,1.89999997615814,Yes,4.0,6.80000019073486
7,128,2023-01-25T08:35:05Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,3135.0,3.0,3.20000004768372,Yes,4.0,6.40000009536743
7,127,2023-01-25T08:50:47Z,Hallwood,Hallwood 2 RL,Continue trapping,Processed fish,Trap functioning normally,1425.0,1.70000004768372,1.79999995231628,Yes,4.0,6.40000009536743
7,129,2023-01-26T09:00:08Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,3562.0,2.5,,Yes,9.0,7.80000019073486
7,130,2023-01-26T09:05:47Z,Hallwood,Hallwood 2 RL,Continue trapping,Processed fish,Trap functioning normally,2375.0,1.39999997615814,,Yes,9.0,7.80000019073486
7,131,2023-01-26T12:20:56Z,Hallwood,Hallwood 3,Start trap & begin trapping,Not applicable,Trap functioning normally,,,3.5,Yes,9.0,
7,132,2023-01-27T09:10:22Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,3372.0,2.0,2.79999995231628,Yes,9.0,5.09999990463257
7,134,2023-01-27T09:10:30Z,Hallwood,Hallwood 3,Continue trapping,Processed fish,Trap functioning normally,3847.0,3.59999990463257,4.40000009536743,Yes,9.0,5.09999990463257
7,133,2023-01-27T09:20:00Z,Hallwood,Hallwood 2 RL,Continue trapping,Processed fish,Trap functioning normally,1425.0,0.400000005960464,1.0,Yes,9.0,5.09999990463257
7,135,2023-01-28T08:30:17Z,Hallwood,Hallwood 3,Continue trapping,Processed fish,Trap functioning normally,3562.0,2.5,3.29999995231628,Yes,7.0,4.5
7,137,2023-01-28T08:40:49Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,3182.0,2.70000004768372,2.59999990463257,Yes,7.0,4.5
7,136,2023-01-28T09:10:58Z,Hallwood,Hallwood 2 RL,Continue trapping,Processed fish,Trap functioning normally,1900.0,1.70000004768372,2.0,Yes,7.0,4.5
7,140,2023-01-29T08:55:36Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,2612.0,1.39999997615814,1.5,Yes,7.0,4.42000007629395
7,138,2023-01-29T09:00:17Z,Hallwood,Hallwood 3,Continue trapping,Processed fish,Trap functioning normally,2327.0,0.899999976158142,1.20000004768372,Yes,7.0,4.42000007629395
7,139,2023-01-29T09:20:14Z,Hallwood,Hallwood 2 RL,Continue trapping,Processed fish,Trap functioning normally,2850.0,2.20000004768372,2.0,Yes,7.0,4.42000007629395
7,143,2023-01-30T09:50:09Z,Hallwood,Hallwood 3,Unplanned restart,Processed fish,Trap stopped functioning,1045.0,0.0,1.10000002384186,Yes,9.0,3.72000002861023
7,142,2023-01-30T10:00:13Z,Hallwood,Hallwood 2 RL,Continue trapping,Processed fish,Trap functioning normally,2850.0,2.0,2.5,Yes,9.0,3.72000002861023
7,141,2023-01-30T10:10:38Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,2422.0,1.60000002384186,1.79999995231628,Yes,9.0,3.72000002861023
7,146,2023-01-31T10:00:06Z,Hallwood,Hallwood 3,Unplanned restart,Processed fish,Trap stopped functioning,1045.0,0.0,1.39999997615814,Yes,9.0,3.60999989509583
7,144,2023-01-31T10:10:02Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,2280.0,2.09999990463257,1.70000004768372,Yes,9.0,3.60999989509583
7,145,2023-01-31T10:20:44Z,Hallwood,Hallwood 2 RL,Continue trapping,Processed fish,Trap functioning normally,3325.0,1.70000004768372,2.20000004768372,Yes,9.0,3.60999989509583
7,147,2023-02-01T09:30:11Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,2422.0,1.70000004768372,1.70000004768372,Yes,9.0,3.15000009536743
7,149,2023-02-01T09:37:13Z,Hallwood,Hallwood 3,Continue trapping,Processed fish,Trap functioning normally,1425.0,1.20000004768372,1.20000004768372,Yes,9.0,3.15000009536743
7,148,2023-02-01T09:52:12Z,Hallwood,Hallwood 2 RL,Continue trapping,Processed fish,Trap functioning normally,2375.0,1.89999997615814,2.20000004768372,Yes,9.0,3.15000009536743
7,150,2023-02-02T09:15:36Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,2327.0,1.89999997615814,1.39999997615814,Yes,9.0,2.99000000953674
7,151,2023-02-02T09:20:16Z,Hallwood,Hallwood 3,Continue trapping,Processed fish,Trap functioning normally,1520.0,0.899999976158142,0.899999976158142,Yes,9.0,2.99000000953674
7,152,2023-02-02T09:30:35Z,Hallwood,Hallwood 2 RL,Continue trapping,Processed fish,Trap functioning normally,2850.0,1.60000002384186,2.29999995231628,Yes,9.0,2.99000000953674
7,155,2023-02-03T09:25:33Z,Hallwood,Hallwood 3,Continue trapping,Processed fish,Trap functioning normally,1805.0,1.70000004768372,1.70000004768372,Yes,10.0,2.52999997138977
7,153,2023-02-03T09:30:32Z,Hallwood,Hallwood 1 RR,Continue trapping,Processed fish,Trap functioning normally,4750.0,1.70000004768372,1.70000004768372,Yes,10.0,2.52999997138977
